Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%],40,EF [g/km] or ECF [MJ/km]
Passenger Cars,Diesel,Small,Euro 6 2017-2019,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Small,Euro 6 2017-2019,DPF+SCR,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Small,Euro 6 2017-2019,LNT+DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Small,Euro 6 2020+,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Small,Euro 6 2020+,DPF+SCR,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Small,Euro 6 2020+,LNT+DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Conventional,,EC,,,,10.0,130.0,0.0091414900384217,-1.3607760885765300,77.3690009401841000,0.0000000000152297,-0.0000000000000002,-0.0000000000000007,15.2936778117580000,0.0%,0.0%,40,2.4562
Passenger Cars,Diesel,Medium,Euro 1,,EC,,,,10.0,130.0,0.0010417536474994,-0.0206281221529099,15.9129604003612000,0.0000000001818292,-0.0008167653308994,0.1734015986429910,2.5765467852005400,0.0%,0.0%,40,2.0418
Passenger Cars,Diesel,Medium,Euro 2,,EC,,,,10.0,130.0,0.0018305917374239,-0.0902829066077024,19.7264835081915000,0.0000000000876879,-0.0005489430023775,0.1617595356126970,3.2481834460457700,0.0%,0.0%,40,2.1542
Passenger Cars,Diesel,Medium,Euro 3,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 4,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 5,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 up to 2016,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 up to 2016,DPF+SCR,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 up to 2016,LNT+DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2017-2019,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2017-2019,DPF+SCR,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2017-2019,LNT+DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2020+,DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2020+,DPF+SCR,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Medium,Euro 6 2020+,LNT+DPF,EC,,,,10.0,130.0,-0.0012991106306903,0.2216249892077130,16.4359146120605000,0.0000000056629886,-0.0018446792831490,0.2923472759621340,2.3771640251956900,0.0%,0.0%,40,2.0884
Passenger Cars,Diesel,Large-SUV-Executive,Conventional,,EC,,,,10.0,130.0,0.0091414900384217,-1.3607760885765300,77.3690009401841000,0.0000000000152297,-0.0000000000000002,-0.0000000000000007,15.2936778117580000,0.0%,0.0%,40,2.4562
Passenger Cars,Diesel,Large-SUV-Executive,Euro 1,,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 2,,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 3,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 4,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 5,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 up to 2016,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 up to 2016,DPF+SCR,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 up to 2016,LNT+DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2017-2019,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2017-2019,DPF+SCR,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2017-2019,LNT+DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2020+,DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2020+,DPF+SCR,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Diesel,Large-SUV-Executive,Euro 6 2020+,LNT+DPF,EC,,,,10.0,130.0,0.0007028619322358,0.0131725437272786,13.7117820894120000,0.0000000000362436,-0.0005470985952603,0.1184830993954060,1.6478873351261000,0.0%,0.0%,40,2.7873
Passenger Cars,Petrol Hybrid,Mini,Euro 4,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 4,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 5,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 5,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 up to 2016,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 up to 2016,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 up to 2016,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2017-2019,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2017-2019,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2017-2019,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2020+,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2020+,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Mini,Euro 6 2020+,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 4,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 4,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 5,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 5,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 up to 2016,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 up to 2016,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 up to 2016,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2017-2019,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2017-2019,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2017-2019,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2020+,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2020+,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Small,Euro 6 2020+,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 4,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 4,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 5,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 5,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 up to 2016,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 up to 2016,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 up to 2016,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2017-2019,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2017-2019,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2017-2019,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2020+,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2020+,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Medium,Euro 6 2020+,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 4,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 4,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 5,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 5,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 up to 2016,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 up to 2016,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 up to 2016,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2017-2019,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2017-2019,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2017-2019,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2020+,GDI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2020+,PFI,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,Petrol Hybrid,Large-SUV-Executive,Euro 6 2020+,GDI+GPF,EC,,,,20.0,130.0,0.0740440903534094,-7.3053533960719800,941.0285730533690000,-0.0000000001135969,-0.0000000000000016,0.0000000000002900,565.7218855300790000,0.0%,0.0%,40,1.3563
Passenger Cars,LPG Bifuel ~ LPG,Mini,Euro 4,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Mini,Euro 4,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,LPG Bifuel ~ LPG,Mini,Euro 5,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Mini,Euro 5,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,LPG Bifuel ~ LPG,Mini,Euro 6,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Mini,Euro 6,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,LPG Bifuel ~ LPG,Small,Conventional,,EC,Urban Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Small,Conventional,,EC,Urban Off Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Small,Conventional,,EC,Rural,,,10.0,130.0,0.0000000000000000,0.0000000000000000,45.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.0954
Passenger Cars,LPG Bifuel ~ LPG,Small,Conventional,,EC,Highway,,,10.0,130.0,0.0000000000000000,0.0000000000000000,54.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.5145
Passenger Cars,LPG Bifuel ~ Petrol,Small,Conventional,,EC,,,,10.0,130.0,0.0550818289231337,-6.5109546496939400,402.7564499494730000,0.0000000609201761,0.0000000000001509,-0.0000000000558635,107.5489703027950000,0.0%,0.0%,40,2.1427
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 1,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 1,,EC,,,,5.0,130.0,0.0000000000000049,0.0748169603286574,12.1983738788344000,0.0000000000275617,-0.0010575765380685,0.1887854426061320,1.4627614634482100,0.0%,0.0%,40,2.0747
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 2,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 2,,EC,,,,5.0,130.0,0.0012058890063839,-0.0476767169682851,17.5002225972279000,0.0000000000219296,-0.0009632190631868,0.2055991071112660,1.9264381263800200,0.0%,0.0%,40,2.0353
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 3,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
